id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price_clean,estimated_revenue_l365d,est_monthly_revenue,estimated_occupancy_l365d,number_of_reviews,reviews_per_month,review_scores_rating,host_id,host_is_superhost,host_years,amenities_count,neighbourhood_listing_count,competition_level,quality_index
638473569363708335,Lovely 1 bedroom apartment in Beacon Hill Boston,Beacon Hill,42.35849,-71.06928,Entire rental unit,Entire home/apt,2,1.0,130.0,22620.0,1885.0,174,9,0.28,4.89,380623623,t,4.772602739726027,27,230,Medium,-0.13030228381842962
638924072026713547,"Back Bay Cute Studio, Walk to Prudential & Newbury",Back Bay,42.35221,-71.08263,Entire condo,Entire home/apt,2,1.0,179.0,45645.0,3803.75,255,99,2.64,4.69,95634275,unknown,9.021917808219179,29,340,High,-0.47401290106413024
638978335989826229,Wonderful 2 Bedroom in Beacon Hill Boston,Beacon Hill,42.35862,-71.06927,Entire rental unit,Entire home/apt,3,2.0,133.0,7714.0,642.8333333333334,58,3,0.09,5.0,380623623,t,4.772602739726027,28,230,Medium,0.21196716027261236
640523947541604406,Prime City Location: Private Suite-separate entry.,Dorchester,42.27872,-71.07145,Entire guesthouse,Entire home/apt,2,1.0,102.0,25704.0,2142.0,252,129,3.29,4.89,79360660,t,9.26027397260274,43,572,High,1.037153751274178
641394192307018561,Stunning Victorian with Office | Mins to Downtown,Roxbury,42.32441,-71.08664,Entire condo,Entire home/apt,4,2.0,188.0,32712.0,2726.0,174,53,1.41,4.7,7362903,t,12.219178082191782,38,295,Medium,0.20716324975707495
641962500819403476,Wonderful 2-bedroom apt in Boston Beacon Hill,Beacon Hill,42.35884,-71.06953,Entire rental unit,Entire home/apt,2,2.0,145.0,0.0,0.0,0,4,0.15,4.5,380623623,t,4.772602739726027,28,230,Medium,-1.0121393938080836
641974199506692966,Wonderful 1bedroom apartment Boston,Beacon Hill,42.35864,-71.06899,Entire rental unit,Entire home/apt,1,1.0,173.0,40136.0,3344.6666666666665,232,7,0.28,3.86,380623623,t,4.772602739726027,28,230,Medium,-2.578995783031375
642574460409151369,Beautiful single family home in Jamaica Plain,Jamaica Plain,42.32173,-71.1113,Entire home,Entire home/apt,6,4.0,266.0,11172.0,931.0,42,21,0.53,4.95,2006852,t,13.509589041095891,44,240,Medium,1.257012539957151
642706953473685940,Cheerful 1-bedroom in a home,Hyde Park,42.25022,-71.12842,Private room in home,Private room,2,1.0,82.0,0.0,0.0,0,25,0.62,4.8,84349533,t,9.191780821917808,31,73,Low,-0.05877745477980259
642948081362358926,"Cozy Top floor apt by St Elizabeth, BU, BC w/ Park",Brighton,42.352,-71.14877,Entire condo,Entire home/apt,3,2.0,145.0,36975.0,3081.25,255,21,0.55,4.9,306329570,unknown,5.895890410958904,44,303,Medium,1.1346018845490817
644007536145129443,New Modern Apt in Boston (3 Bedroom),Dorchester,42.30009,-71.07765,Entire rental unit,Entire home/apt,5,3.0,161.0,18676.0,1556.3333333333333,116,20,0.55,4.7,80808278,f,9.243835616438357,48,572,High,0.9368232716899546
644670109338778596,Lovely 4 Bedroom in Boston Beacon Hill,Beacon Hill,42.360678482410094,-71.06685274276525,Entire rental unit,Entire home/apt,5,4.0,160.0,27840.0,2320.0,174,6,0.21,4.83,373675137,unknown,4.909589041095891,27,230,Medium,-0.27719507030811213
645001882646487077,2BR DOG-Friendly Apt in 2-Fam Home - Comfy Retreat,West Roxbury,42.2938741,-71.1524408,Entire rental unit,Entire home/apt,4,5.0,275.0,70125.0,5843.75,255,62,1.6,5.0,463279571,t,3.2958904109589042,49,83,Low,1.7442532063316598
649153675516551663,"(T1) Budget Friendly, South End Studio, Crowd Fav!",South End,42.34253,-71.07674,Entire rental unit,Entire home/apt,2,1.0,161.0,28980.0,2415.0,180,162,4.06,4.83,563246552,t,1.5917808219178082,40,291,Medium,0.6713629582046317
649227798792183262,Top Floor Fenway 1br w/ Patio | Keyless Entry,Fenway,42.34853335191449,-71.10454676740507,Entire serviced apartment,Entire home/apt,2,1.0,322.0,82110.0,6842.5,255,170,4.29,4.82,275849638,f,6.2027397260273975,41,241,Medium,0.7198468293163062
650580862318364555,Lovely - 1 bed room  Penthouse Suite free parking,Hyde Park,42.25279,-71.11463,Private room in serviced apartment,Private room,2,1.0,90.0,0.0,0.0,0,52,1.32,4.92,44581223,f,10.01917808219178,40,73,Low,0.8917021379391565
650779319023665511,2BR/2BA South End Gem | Steps to Northeastern,Roxbury,42.33563,-71.08578,Entire rental unit,Entire home/apt,4,2.0,269.0,16140.0,1345.0,60,13,0.44,5.0,31340713,f,10.446575342465753,52,295,Medium,1.9631512129115238
651321536161383325,Top of the Hill Townhouse,West Roxbury,42.27376,-71.17007,Entire townhouse,Entire home/apt,5,3.0,300.0,50400.0,4200.0,168,80,2.06,5.0,178096049,t,7.53972602739726,56,83,Low,2.2550152216846757
653014464547095412,Newly renovated -2 Bedroom Condo,South Boston,42.32917,-71.0533,Entire condo,Entire home/apt,6,2.0,263.0,0.0,0.0,0,12,0.32,4.83,382384906,t,4.7315068493150685,54,194,Low,1.6928869889106635
655515158683197472,"Blueground | Symphony, next door to laundry",Fenway,42.3438654,-71.0880786,Entire rental unit,Entire home/apt,2,1.0,230.0,0.0,0.0,0,1,0.03,5.0,107434423,f,8.778082191780822,27,241,Medium,0.13900115807932434
658109340864436746,Eastie Gem: Taste of local life by the waterfront,East Boston,42.36969,-71.03944,Entire condo,Entire home/apt,4,2.0,223.0,8028.0,669.0,36,6,3.21,5.0,52460933,f,9.747945205479452,51,229,Low,1.890185210718236
658610117757260264,(KA) Between Back Bay and Kenmore Square (Fenway)!,Fenway,42.34997,-71.09185,Entire rental unit,Entire home/apt,2,1.0,234.0,47736.0,3978.0,204,132,3.39,4.7,260643536,t,6.3863013698630136,40,241,Medium,0.3530952541436509
658765857439531363,"Northeastern,Boston Medical,in unit laundry,C/A",Roxbury,42.3364,-71.08554,Entire rental unit,Entire home/apt,4,2.0,259.0,0.0,0.0,0,14,0.49,4.64,31340713,f,10.446575342465753,51,295,Medium,1.008828491780134
658810825479859452,Cheerful 4-bedroom home with backyard and patio,Jamaica Plain,42.30711180000001,-71.1121067,Entire home,Entire home/apt,7,4.0,388.0,0.0,0.0,0,11,0.29,4.73,13271600,f,11.528767123287672,10,240,Medium,-1.762438418410146
659156386290642679,"Blueground | Back Bay, gym, w/d, fully furnished",Back Bay,42.348129,-71.080849,Entire rental unit,Entire home/apt,2,1.0,458.0,0.0,0.0,0,1,0.03,5.0,107434423,f,8.778082191780822,32,340,High,0.5038311690457642
659421034687309149,"Basement Studio w/ Kitchenette, Privacy, NEW BED!",Roslindale,42.27901,-71.1153,Entire guest suite,Entire home/apt,3,1.0,136.0,19584.0,1632.0,144,155,4.32,4.68,9076046,f,12.002739726027396,52,100,Low,1.1797230182998777
659511501225097577,"Luxury 1Bed Loft, 2 Baths, Central Air, South End",South End,42.34041,-71.06949,Entire rental unit,Entire home/apt,3,1.0,286.0,0.0,0.0,0,1,0.04,5.0,31340713,f,10.449315068493151,48,291,Medium,1.671287204138372
660750253855523277,Modern Apt Central to Logan Airport & Downtown,East Boston,42.36759,-71.03371,Entire rental unit,Entire home/apt,5,4.0,230.0,55200.0,4600.0,240,169,4.49,4.97,470775244,f,3.1780821917808217,43,229,Low,1.2330107999270896
660763432786377137,Beautiful  single family house built on a hill,West Roxbury,42.2945,-71.13955,Entire home,Entire home/apt,10,6.0,388.0,32592.0,2716.0,84,86,2.2,4.99,344700889,t,5.413698630136986,48,83,Low,1.6468050730567585
662231064185723309,"Downtown Loft 2 Bedroom, Location",Leather District,42.3504614,-71.0579946,Entire condo,Entire home/apt,4,2.0,175.0,0.0,0.0,0,3,0.1,5.0,37907846,f,10.221917808219178,54,7,Low,2.1090832172981
663554848165356274,"Blueground | N Station, gym & w/d, nr td garden",Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1.0,352.0,0.0,0.0,0,0,,,107434423,f,8.775342465753425,33,376,High,
663557367450319424,"Blueground | N. Station, w/d & gym, nr td garden",Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1.0,350.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,33,376,High,
665822089820131536,Karlie’s Place mini suite,Mattapan,42.2751934,-71.094881,Private room in rental unit,Private room,2,1.0,88.0,0.0,0.0,0,20,0.67,4.6,192503522,f,7.326027397260274,49,69,Low,0.7649679630671022
666008134174509650,Sunny 3 bed. Bu BC Harvard Boston landing&Hospit.,Allston,42.35652,-71.13679,Entire condo,Entire home/apt,6,3.0,406.0,56028.0,4669.0,138,68,2.05,4.88,412792920,t,4.2,56,178,Low,1.9612296487053085
666183298864581824,Nice 1 bed apt with extra bed @living room boston,Beacon Hill,42.3583,-71.0693,Entire rental unit,Entire home/apt,3,2.0,122.0,28304.0,2358.6666666666665,232,9,0.32,4.78,373675137,unknown,4.909589041095891,27,230,Medium,-0.39960572571618136
666383993088270320,"Blueground | Longwood, nr mission park",Mission Hill,42.32992410000001,-71.1043268,Entire rental unit,Entire home/apt,2,1.0,255.0,0.0,0.0,0,0,,,107434423,f,8.775342465753425,30,78,Low,
666718114959412512,Lovely Fenway 1br | New to Airbnb!,Fenway,42.34782782682846,-71.09417717227724,Entire serviced apartment,Entire home/apt,2,1.0,243.0,51030.0,4252.5,210,184,4.71,4.77,275849638,f,6.205479452054795,44,241,Medium,0.8163341804880988
667602141602929811,Luxury apt for monthly rental.,Brighton,42.34872175421694,-71.14571596482669,Entire condo,Entire home/apt,2,1.0,159.0,0.0,0.0,0,0,,,452744272,f,3.473972602739726,39,303,Medium,
668818916257742515,Bright & Cozy Studio w/free Parking and Wifi,Hyde Park,42.2678,-71.12603,Private room in rental unit,Private room,2,1.0,71.0,8236.0,686.3333333333334,116,6,0.17,5.0,468915585,t,3.2054794520547945,41,73,Low,1.160525188785356
668877697630181000,Amazing Beacon Hill three bed two bath apt,Beacon Hill,42.35979,-71.06557,Entire rental unit,Entire home/apt,4,4.0,148.0,17168.0,1430.6666666666667,116,8,0.3,4.75,373675137,unknown,4.909589041095891,28,230,Medium,-0.40008611676773564
669596090655013207,Copley House Premium Studio,South End,42.34408,-71.07934,Entire rental unit,Entire home/apt,4,2.0,426.0,28116.0,2343.0,66,25,0.7,4.36,85130,f,15.591780821917808,22,291,Medium,-1.7926852421104056
669738658809306751,Most attractive 1 bedroom apt with 2 beds Boston,Beacon Hill,42.35974,-71.06582,Entire rental unit,Entire home/apt,3,2.0,125.0,21750.0,1812.5,174,9,0.32,5.0,373675137,unknown,4.909589041095891,27,230,Medium,0.13900115807932434
670091887090570677,Fantastic 3 bedroom Condo.Everything is brand New!,Mattapan,42.2736,-71.07226,Entire condo,Entire home/apt,5,3.0,217.0,24738.0,2061.5,114,42,1.48,4.81,79864748,f,9.252054794520548,48,69,Low,1.2061267135877063
670091950992430240,Newly Renovated oversized Studio unit,Mattapan,42.27173,-71.07147,Entire condo,Entire home/apt,2,1.0,118.0,12036.0,1003.0,102,54,1.4,4.57,79864748,f,9.252054794520548,32,69,Low,-0.5489004674636336
670516883910999694,Lovely beacon hill one bed room apt with two beds,Beacon Hill,42.36029,-71.06609,Entire rental unit,Entire home/apt,3,2.0,100.0,0.0,0.0,0,3,0.09,5.0,373675137,unknown,4.909589041095891,27,230,Medium,0.13900115807932434
670544036866270163,Amazing two bed room apt in boston beacon hill,Beacon Hill,42.36091,-71.06944,Entire rental unit,Entire home/apt,4,2.0,135.0,31320.0,2610.0,232,10,0.29,5.0,373675137,unknown,4.909589041095891,27,230,Medium,0.13900115807932434
670559820149361567,Great 3bedroom apt in downtown Boston,Beacon Hill,42.36023,-71.0711,Entire rental unit,Entire home/apt,4,3.0,135.0,7830.0,652.5,58,7,0.19,5.0,373675137,unknown,4.909589041095891,27,230,Medium,0.13900115807932434
671063039866440797,Lovely 3 Bedroom In Boston,Mattapan,42.27282,-71.07049,Entire rental unit,Entire home/apt,6,3.0,319.0,19140.0,1595.0,60,19,1.02,4.89,469508099,t,3.2,44,69,Low,1.110119753467466
671271554310520439,One Bedroom By Boston Common,Downtown,42.3550474,-71.0622106,Entire rental unit,Entire home/apt,3,2.0,216.0,55080.0,4590.0,255,131,3.4,4.45,316148588,f,5.794520547945205,23,376,High,-1.4993800601825926
671642209257907659,Serenity - 36’ Aft Cabin Carver,Charlestown,42.37017,-71.0614,Boat,Entire home/apt,4,1.0,336.0,30240.0,2520.0,90,24,1.48,4.88,92691757,t,9.07123287671233,40,83,Low,0.7937736136127007
672254464308953074,A sunny haven in the city!,Hyde Park,42.25127,-71.11544,Entire home,Entire home/apt,8,3.0,324.0,82620.0,6885.0,255,6,0.49,5.0,13182915,f,11.531506849315068,38,73,Low,0.9416271822054921
674134270871376710,Back Bay Gem: Cozy 1 bedroom Condo (main floor),Back Bay,42.35442865544264,-71.0755918174982,Entire condo,Entire home/apt,4,1.0,112.0,20384.0,1698.6666666666667,182,1,0.1,5.0,83409489,f,9.208219178082192,37,340,High,0.8686611800122042
674200591572524984,"Large Room w/ Bath in Furnished Apt, good Wifi!",Brighton,42.36151,-71.14337,Private room in rental unit,Private room,2,1.0,46.0,8004.0,667.0,174,24,0.66,4.5,2356643,f,13.378082191780821,40,303,Medium,-0.13654736748862795
674339474531785753,"Blueground | N. Station, w/d & gym, nr td garden",Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1.0,279.0,0.0,0.0,0,1,0.04,5.0,107434423,f,8.775342465753425,33,376,High,0.5767971712390523
674352532260416328,"Blueground | Beacon Hill, furnished & equipped",West End,42.36455,-71.0687657,Entire rental unit,Entire home/apt,2,1.0,281.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,33,44,Low,
674465521265134935,Lovely 2-Bedroom Condo by Jamaica Pond,Jamaica Plain,42.3223593,-71.1127947,Entire condo,Entire home/apt,4,3.0,328.0,31488.0,2624.0,96,31,0.83,5.0,350745928,t,5.2684931506849315,50,240,Medium,1.8172192085249477
675147276041216943,"Blueground | N. Station, w/d & gym, nr td garden",Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1.0,337.0,0.0,0.0,0,1,0.04,5.0,107434423,f,8.775342465753425,33,376,High,0.5767971712390523
675261617779677652,"Private 1bed1bath, Free parking! Transit closeby",Roxbury,42.32001,-71.07952,Entire rental unit,Entire home/apt,2,1.0,156.0,936.0,78.0,6,1,1.0,5.0,431779715,f,3.863013698630137,30,295,Medium,0.3578991646591883
676257209720573421,Top quality 3 bed apt in heart of Boston,Beacon Hill,42.35907,-71.06728,Entire rental unit,Entire home/apt,3,1.0,135.0,15660.0,1305.0,116,10,0.29,4.8,373675137,unknown,4.909589041095891,29,230,Medium,-0.20470945916637853
676483872976026157,"Blueground | Downtown, gym, nr theater district",Downtown,42.3511858,-71.06401699999999,Entire rental unit,Entire home/apt,4,2.0,373.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,31,376,High,
676660060521076230,South Bos. W. Broadway - 1 BR 1 BA #301,South Boston,42.34268369999999,-71.05653339999999,Entire rental unit,Entire home/apt,4,2.0,221.0,47736.0,3978.0,216,96,2.49,4.63,814298,f,14.210958904109589,41,194,Low,0.25468633876564073
676691058261718660,South Bos. W Broadway - 1 BR 1 BA #401,South Boston,42.34268369999999,-71.05653339999999,Entire rental unit,Entire home/apt,4,2.0,179.0,31146.0,2595.5,174,58,1.56,4.33,814298,f,14.208219178082192,42,194,Low,-0.40681159148948853
676714196426024227,South Bos. W Broadway - 1 BR 1 BA #201,South Boston,42.34268369999999,-71.05653339999999,Entire rental unit,Entire home/apt,4,2.0,178.0,22428.0,1869.0,126,57,1.54,4.42,814298,f,14.208219178082192,44,194,Low,-0.04054040736838749
676859212424870949,Renovated Top Floor 1 Bedroom Condo in Savin Hill,Dorchester,42.31135,-71.04706,Entire rental unit,Entire home/apt,2,1.0,247.0,0.0,0.0,0,4,0.15,4.75,31340713,f,10.449315068493151,54,572,High,1.4970299402577518
678979256927647544,Sonder The Magnolia | Queen Suite+,Back Bay,42.34914,-71.0807,Entire rental unit,Entire home/apt,2,1.0,391.0,23460.0,1955.0,60,40,1.04,4.33,224829568,f,6.882191780821918,26,340,High,-1.5742676265820963
678980956677843680,Sonder The Magnolia | Accessible Queen Suite+,Back Bay,42.35039,-71.0821,Entire rental unit,Entire home/apt,2,1.0,291.0,8730.0,727.5,30,18,0.48,4.17,224829568,f,6.882191780821918,26,340,High,-1.9659817238879191
678981779910322461,Sonder The Magnolia | Superior Queen Suite+,Back Bay,42.35057,-71.08177,Entire rental unit,Entire home/apt,4,2.0,472.0,120360.0,10030.0,255,134,3.48,4.46,224829568,f,6.882191780821918,26,340,High,-1.2559999225211156
679872149548804915,Love and tranquility,Mattapan,42.27871,-71.09947,Private room in home,Private room,1,1.0,51.0,2448.0,204.0,48,28,0.76,5.0,135920429,t,8.26849315068493,45,69,Low,1.452389197558508
680165867255183002,"Blueground | N. Station, w/d & gym, nr td garden",Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1.0,355.0,0.0,0.0,0,0,,,107434423,f,8.775342465753425,33,376,High,
681600270846334337,"Blueground | N. Station, w/d & gym, nr td garden",Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1.0,330.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,33,376,High,
681821351652731860,Cozy near Airport and Train,East Boston,42.3793231,-71.031711,Entire guest suite,Entire home/apt,10,7.0,442.0,13260.0,1105.0,30,47,1.44,4.96,254804362,t,6.457534246575342,43,229,Low,1.2085286688454762
682706928099435560,Master bedroom & bath close to Subway and Downtown,Dorchester,42.31344,-71.053,Private room in condo,Private room,2,1.0,81.0,9396.0,783.0,116,7,0.19,5.0,2707695,t,13.265753424657534,57,572,High,2.3279812238779636
683768558849092912,"Blueground | Back Bay, w/d, nr Newbury St",Back Bay,42.3491652,-71.0807758,Entire rental unit,Entire home/apt,2,1.0,348.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,32,340,High,
683914608777399176,Sleek FIDI Studio | Close to Public Transit!,Downtown,42.3581870820172,-71.05292292238751,Entire serviced apartment,Entire home/apt,2,1.0,381.0,82296.0,6858.0,216,181,4.87,4.89,382451810,f,4.7315068493150685,33,376,High,0.30749372934129826
683914624290121400,New! Lovely 1br | FIDI District| Keyless Entry,Downtown,42.35851859637587,-71.05364896225989,Entire serviced apartment,Entire home/apt,2,1.0,452.0,115260.0,9605.0,255,171,4.6,4.75,382451810,f,4.7315068493150685,30,376,High,-0.2541541123811597
683914639091241468,Spacious 2br FIDI District | Centrally Located!,Downtown,42.35851418690993,-71.0531663803597,Entire serviced apartment,Entire home/apt,4,2.0,417.0,106335.0,8861.25,255,215,5.78,4.75,382451810,f,4.7315068493150685,36,376,High,0.18364190077856815
683918385793735810,South End Brownstone Duplex,South End,42.34428399999999,-71.0697069,Entire condo,Entire home/apt,6,3.0,1034.0,155100.0,12925.0,150,59,1.64,5.0,120930331,t,8.534246575342467,56,291,Medium,2.2550152216846757
684051493911175079,Luxury South Boston 1 bedroom,South Boston,42.3349726,-71.03981770000001,Entire rental unit,Entire home/apt,2,1.0,300.0,0.0,0.0,0,0,,,4225663,f,12.841095890410958,20,194,Low,
684624691343264937,"Blueground | N. Station, w/d & gym, nr td garden",Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1.0,260.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,33,376,High,
684685835346260348,The Ellie House 5- Cozy Back Bay Getaway!,Back Bay,42.34252,-71.08402,Entire rental unit,Entire home/apt,2,2.0,199.0,29850.0,2487.5,150,116,3.04,4.85,454031378,f,3.4547945205479453,51,340,High,1.5229532444940261
685264683899873589,Most Wonderful 3 Bedroom apt in downtown Boston,Beacon Hill,42.36031,-71.06319,Entire rental unit,Entire home/apt,5,3.0,168.0,29232.0,2436.0,174,11,0.37,4.73,373675137,unknown,4.909589041095891,26,230,Medium,-0.5949823833175385
685264730379800426,Top three bed apt in heart of Boston Beacon Hill,Beacon Hill,42.3595,-71.06517,Entire rental unit,Entire home/apt,4,3.0,130.0,7540.0,628.3333333333334,58,2,0.1,4.5,373675137,unknown,4.909589041095891,28,230,Medium,-1.0121393938080836
